Finger,Curl,Direction
Middle,No Curl,Horizontal Left
Ring,No Curl,Horizontal Left
Pinky,No Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Horizontal Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Horizontal Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,No Curl,Diagonal Up Right
Middle,No Curl,Diagonal Up Right
Ring,No Curl,Diagonal Up Right
Pinky,No Curl,Diagonal Up Right
Thumb,No Curl,Horizontal Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,No Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,No Curl,Horizontal Left
Middle,No Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Vertical Up
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,Half Curl,Horizontal Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,Half Curl,Horizontal Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,Half Curl,Horizontal Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Full Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,Half Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,No Curl,Horizontal Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Diagonal Down Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Full Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Full Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Full Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Horizontal Left
Index,Half Curl,Horizontal Left
Middle,Half Curl,Horizontal Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Horizontal Left
Pinky,Half Curl,Horizontal Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Diagonal Up Right
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Full Curl,Diagonal Up Right
Pinky,Full Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Half Curl,Diagonal Up Right
Pinky,Half Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Half Curl,Diagonal Up Right
Pinky,Half Curl,Diagonal Up Right
Thumb,No Curl,Diagonal Up Right
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Half Curl,Diagonal Up Right
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Diagonal Up Right
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Diagonal Up Right
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Vertical Up
Index,Half Curl,Vertical Up
Middle,Half Curl,Vertical Up
Ring,Half Curl,Vertical Up
Pinky,Half Curl,Vertical Up
Thumb,No Curl,Vertical Up
Index,No Curl,Vertical Up
Middle,No Curl,Vertical Up
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Vertical Up
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Vertical Up
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,No Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,No Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,No Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,No Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Half Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Half Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Half Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
Index,Half Curl,Diagonal Up Left
Middle,Full Curl,Diagonal Up Left
Ring,Full Curl,Diagonal Up Left
Pinky,Full Curl,Diagonal Up Left
Thumb,No Curl,Diagonal Up Left
